stock_id,Date      ,PriceOfLastTransaction,MaxPrice,MinPrice,AvgPrice,ChangePercentage,TradedQuantity,TotalTradedVolume,TotalTradedVolumeIncludingBlocks,RSI_14             ,RSI_30            ,RSI_60            ,SMA_14            ,SMA_30            ,SMA_60            ,EMA_14            ,EMA_30            ,EMA_60
ALK     ,1997-02-18,970.0                 ,970.0   ,970.0   ,970.0   ,3.0             ,75            ,72750            ,72750                           ,0.0                ,0.0               ,0.0               ,0.0               ,0.0               ,0.0               ,0.0               ,0.0               ,0.0
ALK     ,1997-02-20,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,100           ,97000            ,97000                           ,0.0                ,0.0               ,0.0               ,0.0               ,0.0               ,0.0               ,0.0               ,0.0               ,0.0
ALK     ,1997-02-25,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,582           ,564540           ,564540                          ,0.0                ,0.0               ,0.0               ,1001.4285714285714,0.0               ,0.0               ,1001.4285714285714,0.0               ,0.0
ALK     ,1997-02-27,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,0.0                ,0.0               ,0.0               ,994.2857142857143 ,0.0               ,0.0               ,997.2380952380953 ,0.0               ,0.0
ALK     ,1997-03-04,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,290           ,281300           ,281300                          ,0.0                ,0.0               ,0.0               ,988.5714285714286 ,0.0               ,0.0               ,993.6063492063493 ,0.0               ,0.0
ALK     ,1997-03-06,2450.0                ,2450.0  ,2450.0  ,2450.0  ,-60.0           ,1             ,2450             ,2450                            ,94.49475535865528  ,0.0               ,0.0               ,1090.0            ,0.0               ,0.0               ,1187.7921693121693,0.0               ,0.0
ALK     ,1997-03-11,970.0                 ,970.0   ,970.0   ,970.0   ,153.0           ,261           ,253170           ,253170                          ,46.8343960277501   ,0.0               ,0.0               ,1087.142857142857 ,0.0               ,0.0               ,1158.7532134038802,0.0               ,0.0
ALK     ,1997-03-13,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,156           ,151320           ,151320                          ,46.83439602775011  ,0.0               ,0.0               ,1084.2857142857142,0.0               ,0.0               ,1133.5861182833628,0.0               ,0.0
ALK     ,1997-03-18,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,207           ,200790           ,200790                          ,46.83439602775011  ,0.0               ,0.0               ,1082.142857142857 ,0.0               ,0.0               ,1111.774635845581 ,0.0               ,0.0
ALK     ,1997-03-20,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,53            ,51410            ,51410                           ,46.8343960277501   ,0.0               ,0.0               ,1080.0            ,0.0               ,0.0               ,1092.8713510661703,0.0               ,0.0
ALK     ,1997-03-25,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,1080          ,1047600          ,1047600                         ,46.83439602775011  ,0.0               ,0.0               ,1077.857142857143 ,0.0               ,0.0               ,1076.4885042573476,0.0               ,0.0
ALK     ,1997-03-27,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,758           ,735260           ,735260                          ,46.83439602775011  ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1062.2900370230345,0.0               ,0.0
ALK     ,1997-04-01,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,526           ,510220           ,510220                          ,46.83439602775011  ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1049.9846987532967,0.0               ,0.0
ALK     ,1997-04-03,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,444           ,430680           ,430680                          ,46.834396027750095 ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1039.3200722528572,0.0               ,0.0
ALK     ,1997-04-08,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,2940          ,2851800          ,2851800                         ,46.8343960277501   ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1030.0773959524763,0.0               ,0.0
ALK     ,1997-04-10,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,1870          ,1813900          ,1813900                         ,46.8343960277501   ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1022.0670764921462,0.0               ,0.0
ALK     ,1997-04-15,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,555           ,538350           ,538350                          ,46.834396027750095 ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1015.1247996265266,0.0               ,0.0
ALK     ,1997-04-17,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,522           ,506340           ,506340                          ,46.834396027750095 ,0.0               ,0.0               ,1075.7142857142858,0.0               ,0.0               ,1009.1081596763231,0.0               ,0.0
ALK     ,1997-04-22,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,1292          ,1253240          ,1253240                         ,46.8343960277501   ,0.0               ,0.0               ,1075.7142857142858,1034.0            ,0.0               ,1003.8937383861467,1034.0            ,0.0
ALK     ,1997-04-24,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,1005          ,974850           ,974850                          ,46.83439602775012  ,48.36601307189542 ,0.0               ,970.0             ,1030.6666666666667,0.0               ,999.3745732679938 ,1029.8709677419354,0.0
ALK     ,1997-04-29,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,46.83439602775011  ,48.36601307189543 ,0.0               ,970.0             ,1028.0            ,0.0               ,995.4579634989279 ,1026.0083246618105,0.0
ALK     ,1997-05-06,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,46.83439602775012  ,48.36601307189543 ,0.0               ,970.0             ,1026.0            ,0.0               ,992.0635683657375 ,1022.3948843610485,0.0
ALK     ,1997-05-08,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,46.83439602775011  ,48.36601307189542 ,0.0               ,970.0             ,1024.6666666666667,0.0               ,989.1217592503059 ,1019.0145692409809,0.0
ALK     ,1997-05-13,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,46.8343960277501   ,48.36601307189543 ,0.0               ,970.0             ,1023.3333333333334,0.0               ,986.5721913502651 ,1015.8523389673692,0.0
ALK     ,1997-05-15,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,46.8343960277501   ,48.36601307189542 ,0.0               ,970.0             ,1022.3333333333334,0.0               ,984.3625658368965 ,1012.8941235501195,0.0
ALK     ,1997-05-20,970.0                 ,970.0   ,970.0   ,970.0   ,0.0             ,1644          ,1594680          ,1594680                         ,46.8343960277501   ,48.366013071895416,0.0               ,970.0             ,1021.3333333333334,0.0               ,982.4475570586436 ,1010.1267607404344,0.0
ALK     ,1997-05-22,970.0                 ,0.0     ,0.0     ,970.0   ,0.0             ,0             ,0                ,0                               ,46.83439602775011  ,48.366013071895416,0.0               ,970.0             ,1020.3333333333334,0.0               ,980.7878827841578 ,1007.537937466858 ,0.0
